State,District,Year,Quarter,Registered_Users,App_Open_Count
Madhya Pradesh,Bhopal,2019,4,926576,38780902
Madhya Pradesh,Jhabua,2019,4,45768,814254
Madhya Pradesh,Dhar,2019,4,242108,6002521
Madhya Pradesh,Guna,2019,4,150709,3020481
Madhya Pradesh,East Nimar,2019,4,111341,2391157
Madhya Pradesh,Chhindwara,2019,4,240962,5506331
Madhya Pradesh,Umaria,2019,4,45879,1095825
Madhya Pradesh,Mandla,2019,4,68825,1314703
Madhya Pradesh,Indore,2019,4,1181500,38446764
Madhya Pradesh,Shahdol,2019,4,101136,2465517
Madhya Pradesh,Ratlam,2019,4,183893,4312980
Madhya Pradesh,Panna,2019,4,57005,1158269
Madhya Pradesh,Chhatarpur,2019,4,145672,2561078
Madhya Pradesh,Morena,2020,1,187857,3837024
Madhya Pradesh,Alirajpur,2020,1,24827,436047
Madhya Pradesh,Sehore,2020,1,228553,8068977
Madhya Pradesh,Rajgarh,2020,1,174122,5166263
Madhya Pradesh,Khargone,2020,1,180658,4246643
Madhya Pradesh,Satna,2020,1,253988,5239450
Madhya Pradesh,Narsinghpur,2020,1,148190,3256953
Madhya Pradesh,Jabalpur,2020,1,462069,9450502
Madhya Pradesh,Hoshangabad,2020,1,190416,4178981
Madhya Pradesh,Vidisha,2020,1,184757,4522867
Madhya Pradesh,Balaghat,2020,1,179810,4368141
Madhya Pradesh,Singrauli,2020,1,156321,4752706
Madhya Pradesh,Betul,2020,1,193348,4664926
Madhya Pradesh,Sidhi,2020,1,90719,2159571
Madhya Pradesh,Datia,2020,1,71709,1402036
Madhya Pradesh,Dewas,2020,1,245317,6992853
Madhya Pradesh,Sheopur,2020,1,46567,1000018
Madhya Pradesh,Neemuch,2020,1,118143,2645531
Madhya Pradesh,Raisen,2020,1,184402,4931736
Madhya Pradesh,Mandsaur,2020,1,183327,4066701
Madhya Pradesh,Barwani,2020,1,82596,1660658
Madhya Pradesh,Katni,2020,1,131655,2671976
Madhya Pradesh,Dindori,2020,1,39433,980434
Madhya Pradesh,Shivpuri,2020,1,134692,2740289
Madhya Pradesh,Gwalior,2020,1,506221,11772607
Madhya Pradesh,Anuppur,2020,1,76969,1939706
Madhya Pradesh,Agar Malwa,2020,1,56419,1516404
Madhya Pradesh,Ashoknagar,2020,1,69791,1489358
Madhya Pradesh,Sagar,2020,1,299753,6458291
Madhya Pradesh,Niwari,2020,1,31223,642589
Madhya Pradesh,Rewa,2020,1,285832,6038116
Madhya Pradesh,Shajapur,2020,1,124615,3445139
Madhya Pradesh,Ujjain,2020,1,349476,8577572
Madhya Pradesh,Bhind,2020,1,159089,3111987
Madhya Pradesh,Tikamgarh,2020,1,75937,1623458
Madhya Pradesh,Seoni,2020,1,133334,3134906
Madhya Pradesh,Harda,2020,1,67392,1421699
Madhya Pradesh,Burhanpur,2020,1,70827,1358449
Madhya Pradesh,Damoh,2020,1,98583,1892344
Madhya Pradesh,Bhopal,2020,1,1003288,38048310
Madhya Pradesh,Jhabua,2020,1,52803,1026941
Madhya Pradesh,Dhar,2020,1,270891,6924843
Madhya Pradesh,Guna,2020,1,169946,3705575
Madhya Pradesh,East Nimar,2020,1,125273,2916328
Madhya Pradesh,Chhindwara,2020,1,268008,6375827
Madhya Pradesh,Umaria,2020,1,51076,1230506
Madhya Pradesh,Mandla,2020,1,77954,1599740
Madhya Pradesh,Indore,2020,1,1287857,40721955
Madhya Pradesh,Shahdol,2020,1,112022,2748773
Madhya Pradesh,Ratlam,2020,1,204718,4810168
Madhya Pradesh,Panna,2020,1,64176,1403113
Madhya Pradesh,Chhatarpur,2020,1,164422,3076493
Madhya Pradesh,Morena,2020,2,217318,5129896
Madhya Pradesh,Alirajpur,2020,2,31422,729211
Madhya Pradesh,Sehore,2020,2,251480,8117617
Madhya Pradesh,Rajgarh,2020,2,198951,6020987
Madhya Pradesh,Khargone,2020,2,210140,5461706
Madhya Pradesh,Satna,2020,2,281414,5628403
Madhya Pradesh,Narsinghpur,2020,2,166358,3793445
Madhya Pradesh,Jabalpur,2020,2,507707,7997620
Madhya Pradesh,Hoshangabad,2020,2,213924,4541381
Madhya Pradesh,Vidisha,2020,2,207720,4961336
Madhya Pradesh,Balaghat,2020,2,207076,5527300
Madhya Pradesh,Singrauli,2020,2,171262,5115820
Madhya Pradesh,Betul,2020,2,217297,5519756
Madhya Pradesh,Sidhi,2020,2,102450,2564784
Madhya Pradesh,Datia,2020,2,81212,1706107
Madhya Pradesh,Dewas,2020,2,275957,7803477
Madhya Pradesh,Sheopur,2020,2,54544,1380317
Madhya Pradesh,Neemuch,2020,2,134827,2980796
Madhya Pradesh,Raisen,2020,2,207040,5410647
Madhya Pradesh,Mandsaur,2020,2,208900,4536235
Madhya Pradesh,Barwani,2020,2,98117,2245925
Madhya Pradesh,Katni,2020,2,148185,2934370
Madhya Pradesh,Dindori,2020,2,45900,1159585
Madhya Pradesh,Shivpuri,2020,2,156442,3406650
Madhya Pradesh,Gwalior,2020,2,554377,10235469
Madhya Pradesh,Anuppur,2020,2,85974,2186319
Madhya Pradesh,Agar Malwa,2020,2,66194,1869353
Madhya Pradesh,Ashoknagar,2020,2,80288,1900830
Madhya Pradesh,Sagar,2020,2,333878,6979197
Madhya Pradesh,Niwari,2020,2,35711,789640
Madhya Pradesh,Rewa,2020,2,313486,6612580
Madhya Pradesh,Shajapur,2020,2,142935,4213047
Madhya Pradesh,Ujjain,2020,2,395028,8399908
Madhya Pradesh,Bhind,2020,2,183346,4266447
Madhya Pradesh,Tikamgarh,2020,2,87535,2052740
Madhya Pradesh,Seoni,2020,2,152359,3792749
Madhya Pradesh,Harda,2020,2,76370,1841278
Madhya Pradesh,Burhanpur,2020,2,82919,1807039
Madhya Pradesh,Damoh,2020,2,112085,2305237
Madhya Pradesh,Bhopal,2020,2,1080094,23833983
Madhya Pradesh,Jhabua,2020,2,67708,1642394
Madhya Pradesh,Dhar,2020,2,310389,7389446
Madhya Pradesh,Guna,2020,2,192017,4184669
Madhya Pradesh,East Nimar,2020,2,145921,3756177
Madhya Pradesh,Chhindwara,2020,2,302791,7241928
Madhya Pradesh,Umaria,2020,2,57495,1408949
Madhya Pradesh,Mandla,2020,2,90576,1972364
Madhya Pradesh,Indore,2020,2,1410157,24675945
Madhya Pradesh,Shahdol,2020,2,125221,3026667
Madhya Pradesh,Ratlam,2020,2,233307,5260077
Madhya Pradesh,Panna,2020,2,73675,1835695
Madhya Pradesh,Chhatarpur,2020,2,186944,3616546
Madhya Pradesh,Morena,2020,3,243100,5515627
Madhya Pradesh,Alirajpur,2020,3,36425,771655
Madhya Pradesh,Sehore,2020,3,276075,9913991
Madhya Pradesh,Rajgarh,2020,3,224388,7130757
Madhya Pradesh,Khargone,2020,3,234694,6430041
Madhya Pradesh,Satna,2020,3,311884,7299985
Madhya Pradesh,Narsinghpur,2020,3,182823,4534535
Madhya Pradesh,Jabalpur,2020,3,555235,10924773
Madhya Pradesh,Hoshangabad,2020,3,235930,5467865
Madhya Pradesh,Vidisha,2020,3,231156,5977596
Madhya Pradesh,Balaghat,2020,3,232874,6555205
Madhya Pradesh,Singrauli,2020,3,188497,6614617
Madhya Pradesh,Betul,2020,3,241045,6751236
Madhya Pradesh,Sidhi,2020,3,114892,3240245
Madhya Pradesh,Datia,2020,3,89996,1971313
Madhya Pradesh,Dewas,2020,3,303624,9541669
Madhya Pradesh,Sheopur,2020,3,61321,1465485
Madhya Pradesh,Neemuch,2020,3,150072,3607288
Madhya Pradesh,Raisen,2020,3,230222,6621543
Madhya Pradesh,Mandsaur,2020,3,233832,5525088
Madhya Pradesh,Barwani,2020,3,111594,2704695
Madhya Pradesh,Katni,2020,3,164877,3754041
Madhya Pradesh,Dindori,2020,3,53140,1482035
Madhya Pradesh,Shivpuri,2020,3,178433,4190392
Madhya Pradesh,Gwalior,2020,3,603096,13858039
Madhya Pradesh,Anuppur,2020,3,94947,2743203
Madhya Pradesh,Agar Malwa,2020,3,75042,2067746
Madhya Pradesh,Ashoknagar,2020,3,90944,2218641
Madhya Pradesh,Sagar,2020,3,368745,8520052
Madhya Pradesh,Niwari,2020,3,40044,943976
Madhya Pradesh,Rewa,2020,3,343897,8609066
Madhya Pradesh,Shajapur,2020,3,158634,4836627
Madhya Pradesh,Ujjain,2020,3,436068,11102536
Madhya Pradesh,Bhind,2020,3,204515,4603385
Madhya Pradesh,Tikamgarh,2020,3,99435,2355794
Madhya Pradesh,Seoni,2020,3,169843,4472061
Madhya Pradesh,Harda,2020,3,84771,2045684
Madhya Pradesh,Burhanpur,2020,3,94468,2236883
Madhya Pradesh,Damoh,2020,3,126047,2720247
Madhya Pradesh,Bhopal,2020,3,1162000,34412697
Madhya Pradesh,Jhabua,2020,3,78359,1855019
Madhya Pradesh,Dhar,2020,3,346394,9730750
Madhya Pradesh,Guna,2020,3,215479,5194184
Madhya Pradesh,East Nimar,2020,3,163928,4383655
Madhya Pradesh,Chhindwara,2020,3,336306,8957880
Madhya Pradesh,Umaria,2020,3,64323,1797853
Madhya Pradesh,Mandla,2020,3,102626,2401861
Madhya Pradesh,Indore,2020,3,1524036,37661995
Madhya Pradesh,Shahdol,2020,3,139177,4001386
Madhya Pradesh,Ratlam,2020,3,260470,6567251
Madhya Pradesh,Panna,2020,3,83059,2181466
Madhya Pradesh,Chhatarpur,2020,3,211442,4379380
Madhya Pradesh,Morena,2020,4,267467,6386001
Madhya Pradesh,Alirajpur,2020,4,41088,847945
Madhya Pradesh,Sehore,2020,4,300164,11926496
Madhya Pradesh,Rajgarh,2020,4,248183,8283878
Madhya Pradesh,Khargone,2020,4,259561,7925970
Madhya Pradesh,Satna,2020,4,340632,8895084
Madhya Pradesh,Narsinghpur,2020,4,198797,5497813
Madhya Pradesh,Jabalpur,2020,4,604034,14264772
Madhya Pradesh,Hoshangabad,2020,4,257815,7025247
Madhya Pradesh,Vidisha,2020,4,254046,6972300
Madhya Pradesh,Balaghat,2020,4,257330,7971567
Madhya Pradesh,Singrauli,2020,4,205335,7900407
Madhya Pradesh,Betul,2020,4,264821,8089210
Madhya Pradesh,Sidhi,2020,4,127036,3863820
Madhya Pradesh,Datia,2020,4,98245,2291208
Madhya Pradesh,Dewas,2020,4,331443,11586451
Madhya Pradesh,Sheopur,2020,4,67867,1682681
Madhya Pradesh,Neemuch,2020,4,164544,4142475
Madhya Pradesh,Raisen,2020,4,252088,8029455
Madhya Pradesh,Mandsaur,2020,4,257488,6397496
Madhya Pradesh,Barwani,2020,4,125456,3455685
Madhya Pradesh,Katni,2020,4,181408,4600435
Madhya Pradesh,Dindori,2020,4,59962,1753585
Madhya Pradesh,Shivpuri,2020,4,200121,5169044
Madhya Pradesh,Gwalior,2020,4,652985,17627043
Madhya Pradesh,Anuppur,2020,4,104310,3325790
Madhya Pradesh,Agar Malwa,2020,4,83325,2435806
Madhya Pradesh,Ashoknagar,2020,4,100497,2536318
Madhya Pradesh,Sagar,2020,4,402006,10203743
Madhya Pradesh,Niwari,2020,4,44148,1058416
Madhya Pradesh,Rewa,2020,4,374099,10724980
Madhya Pradesh,Shajapur,2020,4,173999,5651313
Madhya Pradesh,Ujjain,2020,4,475637,13546406
Madhya Pradesh,Bhind,2020,4,223913,5313250
Madhya Pradesh,Tikamgarh,2020,4,110958,2768553
Madhya Pradesh,Seoni,2020,4,187112,5428128
Madhya Pradesh,Harda,2020,4,92862,2573686
Madhya Pradesh,Burhanpur,2020,4,105578,2787448
Madhya Pradesh,Damoh,2020,4,139246,3194459
Madhya Pradesh,Bhopal,2020,4,1249343,46817428
Madhya Pradesh,Jhabua,2020,4,88307,2119717
Madhya Pradesh,Dhar,2020,4,382523,12266979
Madhya Pradesh,Guna,2020,4,235371,6298119
Madhya Pradesh,East Nimar,2020,4,181040,5304286
Madhya Pradesh,Chhindwara,2020,4,370027,11110963
Madhya Pradesh,Umaria,2020,4,71049,2183916
Madhya Pradesh,Mandla,2020,4,113986,2902555
Madhya Pradesh,Indore,2020,4,1645564,52259995
Madhya Pradesh,Shahdol,2020,4,153490,4992250
Madhya Pradesh,Ratlam,2020,4,286103,7739584
Madhya Pradesh,Panna,2020,4,91870,2441428
Madhya Pradesh,Chhatarpur,2020,4,233668,4999862
Madhya Pradesh,Morena,2021,1,289939,7286647
Madhya Pradesh,Alirajpur,2021,1,44762,957474
Madhya Pradesh,Sehore,2021,1,323704,13261091
Madhya Pradesh,Rajgarh,2021,1,270842,10221796
Madhya Pradesh,Khargone,2021,1,281236,9020662
Madhya Pradesh,Satna,2021,1,368299,10016376
Madhya Pradesh,Narsinghpur,2021,1,214249,6119619
Madhya Pradesh,Jabalpur,2021,1,650087,17013715
Madhya Pradesh,Hoshangabad,2021,1,277931,7999438
Madhya Pradesh,Vidisha,2021,1,274866,8148091
Madhya Pradesh,Balaghat,2021,1,278215,8823124
Madhya Pradesh,Singrauli,2021,1,221433,8797507
Madhya Pradesh,Betul,2021,1,285621,8986356
Madhya Pradesh,Sidhi,2021,1,137421,4335454
Madhya Pradesh,Datia,2021,1,106332,2671664
Madhya Pradesh,Dewas,2021,1,358124,13374910
Madhya Pradesh,Sheopur,2021,1,73775,1910721
Madhya Pradesh,Neemuch,2021,1,178235,4924752
Madhya Pradesh,Raisen,2021,1,272622,9391937
Madhya Pradesh,Mandsaur,2021,1,279783,7749487
Madhya Pradesh,Barwani,2021,1,136583,4178618
Madhya Pradesh,Katni,2021,1,195985,5374853
Madhya Pradesh,Dindori,2021,1,65047,1911876
Madhya Pradesh,Shivpuri,2021,1,219381,6639272
Madhya Pradesh,Gwalior,2021,1,703232,21185809
Madhya Pradesh,Anuppur,2021,1,112519,3789922
Madhya Pradesh,Agar Malwa,2021,1,91340,3101167
Madhya Pradesh,Ashoknagar,2021,1,109372,3072156
Madhya Pradesh,Sagar,2021,1,432938,11962030
Madhya Pradesh,Niwari,2021,1,47790,1193738
Madhya Pradesh,Rewa,2021,1,403013,11566676
Madhya Pradesh,Shajapur,2021,1,188759,6634450
Madhya Pradesh,Ujjain,2021,1,513868,16282572
Madhya Pradesh,Bhind,2021,1,242318,5815370
Madhya Pradesh,Tikamgarh,2021,1,120720,3198089
Madhya Pradesh,Seoni,2021,1,202103,6250770
Madhya Pradesh,Harda,2021,1,100149,2843519
Madhya Pradesh,Burhanpur,2021,1,114766,3206426
Madhya Pradesh,Damoh,2021,1,150665,3641799
Madhya Pradesh,Bhopal,2021,1,1340741,58411069
Madhya Pradesh,Jhabua,2021,1,96483,2562361
Madhya Pradesh,Dhar,2021,1,415117,14747039
Madhya Pradesh,Guna,2021,1,255002,7638668
Madhya Pradesh,East Nimar,2021,1,196341,6130447
Madhya Pradesh,Chhindwara,2021,1,399276,12492218
Madhya Pradesh,Umaria,2021,1,76879,2468522
Madhya Pradesh,Mandla,2021,1,123283,3279877
Madhya Pradesh,Indore,2021,1,1769869,68567452
Madhya Pradesh,Shahdol,2021,1,165899,5794627
Madhya Pradesh,Ratlam,2021,1,309912,9084625
Madhya Pradesh,Panna,2021,1,99260,2725252
Madhya Pradesh,Chhatarpur,2021,1,253341,5738186
Madhya Pradesh,Morena,2021,2,312340,11658992
Madhya Pradesh,Alirajpur,2021,2,48799,4214096
Madhya Pradesh,Sehore,2021,2,347748,20406703
Madhya Pradesh,Rajgarh,2021,2,292808,21068586
Madhya Pradesh,Khargone,2021,2,303115,17984042
Madhya Pradesh,Satna,2021,2,395440,18158846
Madhya Pradesh,Narsinghpur,2021,2,229785,10827026
Madhya Pradesh,Jabalpur,2021,2,695130,16368504
Madhya Pradesh,Hoshangabad,2021,2,298276,12814860
Madhya Pradesh,Vidisha,2021,2,295656,17978994
Madhya Pradesh,Balaghat,2021,2,299166,16744453
Madhya Pradesh,Singrauli,2021,2,238061,16474895
Madhya Pradesh,Betul,2021,2,306387,19842980
Madhya Pradesh,Sidhi,2021,2,148292,10902853
Madhya Pradesh,Datia,2021,2,114602,6086229
Madhya Pradesh,Dewas,2021,2,384805,19205815
Madhya Pradesh,Sheopur,2021,2,79747,5448428
Madhya Pradesh,Neemuch,2021,2,192351,7410653
Madhya Pradesh,Raisen,2021,2,293092,18405753
Madhya Pradesh,Mandsaur,2021,2,301823,12487874
Madhya Pradesh,Barwani,2021,2,147396,11023324
Madhya Pradesh,Katni,2021,2,210578,9347591
Madhya Pradesh,Dindori,2021,2,70483,8065639
Madhya Pradesh,Shivpuri,2021,2,237514,18049301
Madhya Pradesh,Gwalior,2021,2,753172,17980510
Madhya Pradesh,Anuppur,2021,2,121081,8163286
Madhya Pradesh,Agar Malwa,2021,2,98973,6682101
Madhya Pradesh,Ashoknagar,2021,2,118179,9260965
Madhya Pradesh,Sagar,2021,2,464791,21608570
Madhya Pradesh,Niwari,2021,2,51713,2512818
Madhya Pradesh,Rewa,2021,2,432682,20075053
Madhya Pradesh,Shajapur,2021,2,203365,10781751
Madhya Pradesh,Ujjain,2021,2,552204,18716097
Madhya Pradesh,Bhind,2021,2,260861,11741937
Madhya Pradesh,Tikamgarh,2021,2,130462,7731408
Madhya Pradesh,Seoni,2021,2,217756,17586692
Madhya Pradesh,Harda,2021,2,107671,6297529
Madhya Pradesh,Burhanpur,2021,2,123507,5832545
Madhya Pradesh,Damoh,2021,2,162046,9075927
Madhya Pradesh,Bhopal,2021,2,1431127,34861095
Madhya Pradesh,Jhabua,2021,2,104613,7481265
Madhya Pradesh,Dhar,2021,2,447074,22841002
Madhya Pradesh,Guna,2021,2,274820,15526087
Madhya Pradesh,East Nimar,2021,2,211938,12412565
Madhya Pradesh,Chhindwara,2021,2,428800,25550376
Madhya Pradesh,Umaria,2021,2,82950,7042757
Madhya Pradesh,Mandla,2021,2,132963,10150247
Madhya Pradesh,Indore,2021,2,1892259,39059484
Madhya Pradesh,Shahdol,2021,2,178327,12388319
Madhya Pradesh,Ratlam,2021,2,333877,13571487
Madhya Pradesh,Panna,2021,2,107148,8654462
Madhya Pradesh,Chhatarpur,2021,2,273182,13178877
Madhya Pradesh,Morena,2021,3,338470,13227729
Madhya Pradesh,Alirajpur,2021,3,53291,4728456
Madhya Pradesh,Sehore,2021,3,375721,25285016
Madhya Pradesh,Rajgarh,2021,3,318695,27523308
Madhya Pradesh,Khargone,2021,3,328193,23542083
Madhya Pradesh,Satna,2021,3,426929,21267586
Madhya Pradesh,Narsinghpur,2021,3,248007,12673244
Madhya Pradesh,Jabalpur,2021,3,745631,21368026
Madhya Pradesh,Hoshangabad,2021,3,321576,15390024
Madhya Pradesh,Vidisha,2021,3,319665,21166904
Madhya Pradesh,Balaghat,2021,3,323407,20217874
Madhya Pradesh,Singrauli,2021,3,257742,21934340
Madhya Pradesh,Betul,2021,3,330804,24205783
Madhya Pradesh,Sidhi,2021,3,160978,12859544
Madhya Pradesh,Datia,2021,3,124227,6899755
Madhya Pradesh,Dewas,2021,3,415540,24454430
Madhya Pradesh,Sheopur,2021,3,86932,6639347
Madhya Pradesh,Neemuch,2021,3,208822,10636268
Madhya Pradesh,Raisen,2021,3,316696,22130746
Madhya Pradesh,Mandsaur,2021,3,328016,17663316
Madhya Pradesh,Barwani,2021,3,159845,14536467
Madhya Pradesh,Katni,2021,3,227610,11485240
Madhya Pradesh,Dindori,2021,3,76885,9873401
Madhya Pradesh,Shivpuri,2021,3,259032,22177059
Madhya Pradesh,Gwalior,2021,3,809887,23812811
Madhya Pradesh,Anuppur,2021,3,131119,10163761
Madhya Pradesh,Agar Malwa,2021,3,108028,9117151
Madhya Pradesh,Ashoknagar,2021,3,128579,11583148
Madhya Pradesh,Sagar,2021,3,501819,25492375
Madhya Pradesh,Niwari,2021,3,56220,3258171
Madhya Pradesh,Rewa,2021,3,466895,21869871
Madhya Pradesh,Shajapur,2021,3,220532,13451565
Madhya Pradesh,Ujjain,2021,3,596195,26081272
Madhya Pradesh,Bhind,2021,3,282910,11482625
Madhya Pradesh,Tikamgarh,2021,3,142145,9778556
Madhya Pradesh,Seoni,2021,3,236282,22063729
Madhya Pradesh,Harda,2021,3,116184,6514335
Madhya Pradesh,Burhanpur,2021,3,133678,7850131
Madhya Pradesh,Damoh,2021,3,175611,11666579
Madhya Pradesh,Bhopal,2021,3,1531544,50710878
Madhya Pradesh,Jhabua,2021,3,114139,10253704
Madhya Pradesh,Dhar,2021,3,483901,30119220
Madhya Pradesh,Guna,2021,3,298761,19937174
Madhya Pradesh,East Nimar,2021,3,230302,16129967
Madhya Pradesh,Chhindwara,2021,3,462834,32394030
Madhya Pradesh,Umaria,2021,3,90077,9062967
Madhya Pradesh,Mandla,2021,3,144612,12183232
Madhya Pradesh,Indore,2021,3,2028266,62027203
Madhya Pradesh,Shahdol,2021,3,192588,15912652
Madhya Pradesh,Ratlam,2021,3,361407,18609747
Madhya Pradesh,Panna,2021,3,116511,10267836
Madhya Pradesh,Chhatarpur,2021,3,296493,15892288
Madhya Pradesh,Morena,2021,4,364107,15841324
Madhya Pradesh,Alirajpur,2021,4,57786,2467290
Madhya Pradesh,Sehore,2021,4,403250,26357503
Madhya Pradesh,Rajgarh,2021,4,343493,24636632
Madhya Pradesh,Khargone,2021,4,352873,20582042
Madhya Pradesh,Satna,2021,4,457858,20025485
Madhya Pradesh,Narsinghpur,2021,4,265787,12022235
Madhya Pradesh,Jabalpur,2021,4,796148,30708323
Madhya Pradesh,Hoshangabad,2021,4,344648,16846971
Madhya Pradesh,Vidisha,2021,4,344177,16357994
Madhya Pradesh,Balaghat,2021,4,347200,18761708
Madhya Pradesh,Singrauli,2021,4,276792,16021893
Madhya Pradesh,Betul,2021,4,354334,17915195
Madhya Pradesh,Sidhi,2021,4,173205,9085443
Madhya Pradesh,Datia,2021,4,133518,5903288
Madhya Pradesh,Dewas,2021,4,445758,27784624
Madhya Pradesh,Sheopur,2021,4,93888,4425363
Madhya Pradesh,Neemuch,2021,4,224442,11233575
Madhya Pradesh,Raisen,2021,4,340113,19857437
Madhya Pradesh,Mandsaur,2021,4,352936,17894151
Madhya Pradesh,Barwani,2021,4,172064,10424021
Madhya Pradesh,Katni,2021,4,244085,11313356
Madhya Pradesh,Dindori,2021,4,83183,4058308
Madhya Pradesh,Shivpuri,2021,4,279745,15194316
Madhya Pradesh,Gwalior,2021,4,866561,37156850
Madhya Pradesh,Anuppur,2021,4,140817,7245537
Madhya Pradesh,Agar Malwa,2021,4,116711,7478552
Madhya Pradesh,Ashoknagar,2021,4,138555,7568285
Madhya Pradesh,Sagar,2021,4,538447,23166608
Madhya Pradesh,Niwari,2021,4,60568,2702448
Madhya Pradesh,Rewa,2021,4,500513,22443034
Madhya Pradesh,Shajapur,2021,4,236918,14506010
Madhya Pradesh,Ujjain,2021,4,639197,33583390
Madhya Pradesh,Bhind,2021,4,304654,12277081
Madhya Pradesh,Tikamgarh,2021,4,153468,7302744
Madhya Pradesh,Seoni,2021,4,254057,13780511
Madhya Pradesh,Harda,2021,4,124528,6342732
Madhya Pradesh,Burhanpur,2021,4,143490,7214848
Madhya Pradesh,Damoh,2021,4,188719,7734176
Madhya Pradesh,Bhopal,2021,4,1633266,93931993
Madhya Pradesh,Jhabua,2021,4,123245,6502753
Madhya Pradesh,Dhar,2021,4,519970,32607060
Madhya Pradesh,Guna,2021,4,321685,16280589
Madhya Pradesh,East Nimar,2021,4,247780,13878939
Madhya Pradesh,Chhindwara,2021,4,495990,25711745
Madhya Pradesh,Umaria,2021,4,96803,4944557
Madhya Pradesh,Mandla,2021,4,155589,7086912
Madhya Pradesh,Indore,2021,4,2164101,120836112
Madhya Pradesh,Shahdol,2021,4,206601,11162981
Madhya Pradesh,Ratlam,2021,4,387771,18837420
Madhya Pradesh,Panna,2021,4,125727,6055168
Madhya Pradesh,Chhatarpur,2021,4,319122,12573269
Madhya Pradesh,Morena,2022,1,388876,21768637
Madhya Pradesh,Alirajpur,2022,1,61920,11727737
Madhya Pradesh,Sehore,2022,1,430004,49205647
Madhya Pradesh,Rajgarh,2022,1,367926,62421064
Madhya Pradesh,Khargone,2022,1,376319,48347724
Madhya Pradesh,Satna,2022,1,488378,33592833
Madhya Pradesh,Narsinghpur,2022,1,282944,25561900
Madhya Pradesh,Jabalpur,2022,1,844191,24394123
Madhya Pradesh,Hoshangabad,2022,1,366938,29354309
Madhya Pradesh,Vidisha,2022,1,367348,46490241
Madhya Pradesh,Balaghat,2022,1,370280,39414533
Madhya Pradesh,Singrauli,2022,1,295276,40994249
Madhya Pradesh,Betul,2022,1,377802,49890477
Madhya Pradesh,Sidhi,2022,1,185333,24215691
Madhya Pradesh,Datia,2022,1,142528,13244758
Madhya Pradesh,Dewas,2022,1,474588,48508371
Madhya Pradesh,Sheopur,2022,1,100534,15536400
Madhya Pradesh,Neemuch,2022,1,239780,21877459
Madhya Pradesh,Raisen,2022,1,362669,49467462
Madhya Pradesh,Mandsaur,2022,1,377419,36819711
Madhya Pradesh,Barwani,2022,1,183591,32086865
Madhya Pradesh,Katni,2022,1,260231,20065734
Madhya Pradesh,Dindori,2022,1,89318,22224905
Madhya Pradesh,Shivpuri,2022,1,299591,47644691
Madhya Pradesh,Gwalior,2022,1,919789,21816530
Madhya Pradesh,Anuppur,2022,1,150308,19714961
Madhya Pradesh,Agar Malwa,2022,1,125155,22711095
Madhya Pradesh,Ashoknagar,2022,1,148280,26154858
Madhya Pradesh,Sagar,2022,1,573791,48260052
Madhya Pradesh,Niwari,2022,1,64887,6027694
Madhya Pradesh,Rewa,2022,1,533627,33192405
Madhya Pradesh,Shajapur,2022,1,253170,28919127
Madhya Pradesh,Ujjain,2022,1,680599,45055866
Madhya Pradesh,Bhind,2022,1,325633,20919839
Madhya Pradesh,Tikamgarh,2022,1,164789,19731880
Madhya Pradesh,Seoni,2022,1,271212,49526971
Madhya Pradesh,Harda,2022,1,132707,15830168
Madhya Pradesh,Burhanpur,2022,1,152924,15045980
Madhya Pradesh,Damoh,2022,1,201320,24840452
Madhya Pradesh,Bhopal,2022,1,1729248,31263898
Madhya Pradesh,Jhabua,2022,1,132178,21880765
Madhya Pradesh,Dhar,2022,1,554545,57969630
Madhya Pradesh,Guna,2022,1,343862,38333265
Madhya Pradesh,East Nimar,2022,1,264991,37995487
Madhya Pradesh,Chhindwara,2022,1,528140,65934049
Madhya Pradesh,Umaria,2022,1,103376,18472993
Madhya Pradesh,Mandla,2022,1,166586,27363618
Madhya Pradesh,Indore,2022,1,2291709,46090777
Madhya Pradesh,Shahdol,2022,1,220235,28376385
Madhya Pradesh,Ratlam,2022,1,413474,36019214
Madhya Pradesh,Panna,2022,1,134571,23797099
Madhya Pradesh,Chhatarpur,2022,1,341257,32165896
Madhya Pradesh,Morena,2022,2,412027,25371349
Madhya Pradesh,Alirajpur,2022,2,65571,15300969
Madhya Pradesh,Sehore,2022,2,454731,54822706
Madhya Pradesh,Rajgarh,2022,2,390496,68113161
Madhya Pradesh,Khargone,2022,2,397821,59733754
Madhya Pradesh,Satna,2022,2,516107,37628973
Madhya Pradesh,Narsinghpur,2022,2,298700,26169243
Madhya Pradesh,Jabalpur,2022,2,889518,27216327
Madhya Pradesh,Hoshangabad,2022,2,387536,37197974
Madhya Pradesh,Vidisha,2022,2,388442,53026458
Madhya Pradesh,Balaghat,2022,2,391383,45171692
Madhya Pradesh,Singrauli,2022,2,312534,45373259
Madhya Pradesh,Betul,2022,2,399176,58096392
Madhya Pradesh,Sidhi,2022,2,196329,28025577
Madhya Pradesh,Datia,2022,2,150774,15523129
Madhya Pradesh,Dewas,2022,2,501534,54677620
Madhya Pradesh,Sheopur,2022,2,106402,16991479
Madhya Pradesh,Neemuch,2022,2,253877,24434188
